tarih,rota,saat_araligi,fiyat,tedarikçi,araç
2025-03-31 00:29:37,istanbul_to_besiktas,8 saat,€110.64,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€46.99,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€48.2,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€50.41,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€105.47,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:40,istanbul_to_besiktas,10 saat,€110.64,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€39.06,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€44.92,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€48.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€64.46,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:43,istanbul_to_besiktas,12 saat,€105.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€50.31,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€98.4,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:47,besiktas_to_istanbul,4 saat,€135.3,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€45.42,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€45.52,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€48.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€101.48,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:50,besiktas_to_istanbul,8 saat,€110.64,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€45.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€45.57,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€46.56,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€101.48,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:53,besiktas_to_istanbul,10 saat,€110.64,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€38.07,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€44.91,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€46.56,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€50.43,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€64.46,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:29:56,besiktas_to_istanbul,12 saat,€106.27,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€47.36,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€48.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€61.89,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€105.51,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:29:59,istanbul_to_zorlu,4 saat,€301.35,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€46.99,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€46.99,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€46.99,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€50.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€103.32,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:03,istanbul_to_zorlu,8 saat,€382.53,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€46.99,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€48.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€50.41,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€104.48,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:06,istanbul_to_zorlu,10 saat,€110.68,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€39.06,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€44.92,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€48.59,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€70.72,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:09,istanbul_to_zorlu,12 saat,€104.48,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€47.36,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€48.59,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€50.31,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€123,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:12,zorlu_to_istanbul,4 saat,€295.2,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€45.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€45.39,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€46.56,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€105.57,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:16,zorlu_to_istanbul,8 saat,€382.53,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€45.39,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€45.39,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€46.56,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€106.35,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:19,zorlu_to_istanbul,10 saat,€110.68,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€38.08,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€44.92,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€46.49,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€48.65,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€64.45,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:22,zorlu_to_istanbul,12 saat,€105.58,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:25,istanbul_to_basinekspresi,4 saat,€44.22,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:25,istanbul_to_basinekspresi,4 saat,€51.92,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:25,istanbul_to_basinekspresi,4 saat,€53.01,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:25,istanbul_to_basinekspresi,4 saat,€55.14,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:25,istanbul_to_basinekspresi,4 saat,€114.37,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:28,istanbul_to_basinekspresi,8 saat,€44.22,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:28,istanbul_to_basinekspresi,8 saat,€53.38,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:28,istanbul_to_basinekspresi,8 saat,€54.06,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:28,istanbul_to_basinekspresi,8 saat,€54.06,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:28,istanbul_to_basinekspresi,8 saat,€98.15,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:32,istanbul_to_basinekspresi,10 saat,€44.16,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:32,istanbul_to_basinekspresi,10 saat,€51.78,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:32,istanbul_to_basinekspresi,10 saat,€53,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:32,istanbul_to_basinekspresi,10 saat,€54.06,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:32,istanbul_to_basinekspresi,10 saat,€98.15,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€43.33,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€44.66,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€44.66,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€53.22,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€53.86,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€58.62,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:36,istanbul_to_basinekspresi,12 saat,€99.63,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:39,basinekspresi_to_istanbul,4 saat,€44.23,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:39,basinekspresi_to_istanbul,4 saat,€44.23,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:39,basinekspresi_to_istanbul,4 saat,€49.75,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:39,basinekspresi_to_istanbul,4 saat,€51.92,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:39,basinekspresi_to_istanbul,4 saat,€109.96,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:42,basinekspresi_to_istanbul,8 saat,€44.24,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:42,basinekspresi_to_istanbul,8 saat,€48.68,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:42,basinekspresi_to_istanbul,8 saat,€48.68,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:42,basinekspresi_to_istanbul,8 saat,€51.93,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:42,basinekspresi_to_istanbul,8 saat,€110.92,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:45,basinekspresi_to_istanbul,10 saat,€43.91,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:45,basinekspresi_to_istanbul,10 saat,€48.68,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:45,basinekspresi_to_istanbul,10 saat,€48.68,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:45,basinekspresi_to_istanbul,10 saat,€51.93,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:45,basinekspresi_to_istanbul,10 saat,€110.92,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€42.87,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€49.47,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€50.57,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€52.77,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€57.18,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:30:48,basinekspresi_to_istanbul,12 saat,€108.24,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:30:52,istanbul_to_sariyer,4 saat,€57.75,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:30:52,istanbul_to_sariyer,4 saat,€82.66,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:30:52,istanbul_to_sariyer,4 saat,€82.66,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:30:52,istanbul_to_sariyer,4 saat,€98.89,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:30:52,istanbul_to_sariyer,4 saat,€111.93,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€46.52,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€47.61,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€47.76,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€50.85,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€50.85,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€110.7,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:33:16,istanbul_to_fatih,4 saat,€114.38,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€44.66,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€46.09,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€49.14,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€49.77,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€50.85,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:22,istanbul_to_fatih,8 saat,€107.12,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:25,istanbul_to_fatih,10 saat,€46.49,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:25,istanbul_to_fatih,10 saat,€46.99,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:25,istanbul_to_fatih,10 saat,€48.6,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:25,istanbul_to_fatih,10 saat,€48.68,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:25,istanbul_to_fatih,10 saat,€106.64,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€42.88,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€45.25,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€48.36,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€48.68,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€54.98,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:33:27,istanbul_to_fatih,12 saat,€106.68,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€45.44,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€46.49,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€47.61,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€49.77,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€50.82,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€50.85,Bodrum Luxury Travel,Executive (Mercedes Benz E-Class or similar)
2025-03-31 00:33:31,fatih_to_istanbul,4 saat,€114.37,Bodrum Luxury Travel,Minibus (Renault Master or similar)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€43.25,Bodrum Luxury Travel,Standard (Skoda Octavia or similar)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€44.66,Bodrum Luxury Travel,Electric Standard (Electric Standard Vehicle)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€45.44,Bodrum Luxury Travel,People Carrier (Peugeot 5008 or similar)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€45.44,Bodrum Luxury Travel,Large People Carrier (Ford Tourneo or similar)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€46.09,Bodrum Luxury Travel,Executive People Carrier (Mercedes V-Class or similar)
2025-03-31 00:33:34,fatih_to_istanbul,8 saat,€106.4,Bodrum Luxury Travel,Minibus (Renault Master or similar)
